  freq              ;  reS11        ; imS11         
   4.61607598421E+04;  0.994499     ; 0.0528948    
   4.63762712782E+04;  0.99451      ; 0.0523188    
   4.65927888758E+04;  0.994783     ; 0.0516958    
   4.68103173324E+04;  0.994671     ; 0.0513844    
   4.70288613674E+04;  0.993851     ; 0.0511456    
   4.72484257222E+04;  0.994263     ; 0.0508949    
   4.74690151604E+04;  0.994927     ; 0.05063      
   4.76906344678E+04;  0.99479      ; 0.0501546    
   4.79132884527E+04;  0.994938     ; 0.049774     
   4.81369819455E+04;  0.994957     ; 0.049387     
   4.83617197996E+04;  0.994835     ; 0.049045     
   4.85875068907E+04;  0.995058     ; 0.0487467    
   4.88143481173E+04;  0.995128     ; 0.048291     
   4.90422484011E+04;  0.995084     ; 0.048115     
   4.92712126863E+04;  0.995011     ; 0.0476007    
   4.95012459405E+04;  0.995076     ; 0.0472766    
   4.97323531545E+04;  0.995132     ; 0.0469587    
   4.99645393422E+04;  0.995185     ; 0.0467317    
   5.01978095410E+04;  0.995202     ; 0.0459736    
   5.04321688120E+04;  0.995429     ; 0.0464636    
   5.06676222396E+04;  0.995187     ; 0.0459705    
   5.09041749322E+04;  0.995671     ; 0.045483     
   5.11418320219E+04;  0.995406     ; 0.0447757    
   5.13805986649E+04;  0.995476     ; 0.0448107    
   5.16204800412E+04;  0.995196     ; 0.0446762    
   5.18614813554E+04;  0.995313     ; 0.0441824    
   5.21036078361E+04;  0.995576     ; 0.0439263    
   5.23468647363E+04;  0.995818     ; 0.0435886    
   5.25912573337E+04;  0.994464     ; 0.0433149    
   5.28367909305E+04;  0.995499     ; 0.0427057    
   5.30834708537E+04;  0.995588     ; 0.0421536    
   5.33313024551E+04;  0.995331     ; 0.0419002    
   5.35802911117E+04;  0.995501     ; 0.0417662    
   5.38304422254E+04;  0.995251     ; 0.0413374    
   5.40817612234E+04;  0.995735     ; 0.0415594    
   5.43342535582E+04;  0.995646     ; 0.0412484    
   5.45879247078E+04;  0.995794     ; 0.0406641    
   5.48427801757E+04;  0.995635     ; 0.0403167    
   5.50988254911E+04;  0.995512     ; 0.0399653    
   5.53560662092E+04;  0.995869     ; 0.03976      
   5.56145079109E+04;  0.995742     ; 0.0394738    
   5.58741562033E+04;  0.995686     ; 0.0389036    
   5.61350167196E+04;  0.994505     ; 0.0390802    
   5.63970951193E+04;  0.995444     ; 0.0384751    
   5.66603970884E+04;  0.995653     ; 0.0377092    
   5.69249283393E+04;  0.995748     ; 0.0375311    
   5.71906946113E+04;  0.996101     ; 0.0373735    
   5.74577016703E+04;  0.995669     ; 0.0376791    
   5.77259553092E+04;  0.996164     ; 0.0371769    
   5.79954613480E+04;  0.995211     ; 0.0368218    
   5.82662256336E+04;  0.996038     ; 0.0364261    
   5.85382540405E+04;  0.995952     ; 0.0363195    
   5.88115524706E+04;  0.995864     ; 0.0359402    
   5.90861268531E+04;  0.996221     ; 0.0354263    
   5.93619831452E+04;  0.996131     ; 0.0353574    
   5.96391273318E+04;  0.99586      ; 0.0348047    
   5.99175654256E+04;  0.995396     ; 0.0347947    
   6.01973034675E+04;  0.996096     ; 0.0344962    
   6.04783475267E+04;  0.995469     ; 0.0339974    
   6.07607037005E+04;  0.996007     ; 0.0335542    
   6.10443781148E+04;  0.996126     ; 0.0334408    
   6.13293769242E+04;  0.996605     ; 0.0333456    
   6.16157063117E+04;  0.995798     ; 0.0325848    
   6.19033724897E+04;  0.995346     ; 0.0323378    
   6.21923816990E+04;  0.996046     ; 0.0319453    
   6.24827402100E+04;  0.996019     ; 0.0317818    
   6.27744543222E+04;  0.996301     ; 0.0315276    
   6.30675303644E+04;  0.99617      ; 0.0310662    
   6.33619746952E+04;  0.996024     ; 0.0313312    
   6.36577937027E+04;  0.995809     ; 0.0304765    
   6.39549938048E+04;  0.996295     ; 0.0299916    
   6.42535814495E+04;  0.995795     ; 0.0298951    
   6.45535631149E+04;  0.996125     ; 0.0294224    
   6.48549453092E+04;  0.995959     ; 0.0289101    
   6.51577345711E+04;  0.99638      ; 0.0291514    
   6.54619374698E+04;  0.996387     ; 0.0290238    
   6.57675606052E+04;  0.9964       ; 0.0282941    
   6.60746106079E+04;  0.996535     ; 0.0279788    
   6.63830941396E+04;  0.99545      ; 0.0278199    
   6.66930178930E+04;  0.996215     ; 0.0275333    
   6.70043885922E+04;  0.996235     ; 0.0272404    
   6.73172129924E+04;  0.996389     ; 0.0271358    
   6.76314978806E+04;  0.996116     ; 0.0269165    
   6.79472500754E+04;  0.996269     ; 0.0260292    
   6.82644764272E+04;  0.996326     ; 0.0263761    
   6.85831838185E+04;  0.995655     ; 0.0257223    
   6.89033791638E+04;  0.996845     ; 0.0256686    
   6.92250694099E+04;  0.996713     ; 0.0252036    
   6.95482615362E+04;  0.996576     ; 0.025092     
   6.98729625544E+04;  0.996037     ; 0.0246733    
   7.01991795091E+04;  0.996056     ; 0.0245455    
   7.05269194779E+04;  0.996389     ; 0.0237483    
   7.08561895712E+04;  0.99646      ; 0.0242288    
   7.11869969328E+04;  0.995927     ; 0.023234     
   7.15193487397E+04;  0.996858     ; 0.0238037    
   7.18532522024E+04;  0.996532     ; 0.0225668    
   7.21887145654E+04;  0.996955     ; 0.022478     
   7.25257431065E+04;  0.997023     ; 0.0225433    
   7.28643451378E+04;  0.996922     ; 0.0217994    
   7.32045280056E+04;  0.996998     ; 0.0219573    
   7.35462990902E+04;  0.995027     ; 0.0217652    
   7.38896658067E+04;  0.995835     ; 0.0212344    
   7.42346356045E+04;  0.99623      ; 0.0209101    
   7.45812159681E+04;  0.996753     ; 0.0211483    
   7.49294144166E+04;  0.996359     ; 0.0211027    
   7.52792385045E+04;  0.99651      ; 0.0201941    
   7.56306958213E+04;  0.996158     ; 0.0201761    
   7.59837939923E+04;  0.996658     ; 0.0198081    
   7.63385406780E+04;  0.996545     ; 0.0199377    
   7.66949435749E+04;  0.996734     ; 0.0195994    
   7.70530104154E+04;  0.996401     ; 0.0186656    
   7.74127489679E+04;  0.996618     ; 0.018785     
   7.77741670373E+04;  0.996657     ; 0.0187154    
   7.81372724647E+04;  0.996871     ; 0.0181116    
   7.85020731278E+04;  0.996913     ; 0.0180006    
   7.88685769413E+04;  0.996643     ; 0.0179051    
