  freq              ;  reS11        ; imS11         
   4.32466674358E+04; -0.45178      ; 0.00554491   
   4.34485738047E+04; -0.451786     ; 0.0055067    
   4.36514228170E+04; -0.451851     ; 0.00552527   
   4.38552188734E+04; -0.451909     ; 0.00555428   
   4.40599663956E+04; -0.451461     ; 0.00567132   
   4.42656698256E+04; -0.451874     ; 0.00562133   
   4.44723336264E+04; -0.451961     ; 0.00567209   
   4.46799622815E+04; -0.45208      ; 0.00559818   
   4.48885602957E+04; -0.451908     ; 0.0055899    
   4.50981321946E+04; -0.45187      ; 0.00565622   
   4.53086825250E+04; -0.451861     ; 0.00564276   
   4.55202158548E+04; -0.451815     ; 0.00568768   
   4.57327367735E+04; -0.452364     ; 0.00569371   
   4.59462498919E+04; -0.451889     ; 0.00569723   
   4.61607598421E+04; -0.451841     ; 0.00581561   
   4.63762712782E+04; -0.451876     ; 0.00581683   
   4.65927888758E+04; -0.451908     ; 0.00584306   
   4.68103173324E+04; -0.451858     ; 0.00585278   
   4.70288613674E+04; -0.45187      ; 0.00579153   
   4.72484257222E+04; -0.451825     ; 0.0058758    
   4.74690151604E+04; -0.451883     ; 0.0058865    
   4.76906344678E+04; -0.451845     ; 0.0059249    
   4.79132884527E+04; -0.451858     ; 0.00585094   
   4.81369819455E+04; -0.451926     ; 0.00584448   
   4.83617197996E+04; -0.451873     ; 0.0060821    
   4.85875068907E+04; -0.451822     ; 0.00614179   
   4.88143481173E+04; -0.45211      ; 0.00581105   
   4.90422484011E+04; -0.452449     ; 0.00592976   
   4.92712126863E+04; -0.451858     ; 0.00587696   
   4.95012459405E+04; -0.451933     ; 0.00595974   
   4.97323531545E+04; -0.451841     ; 0.0061298    
   4.99645393422E+04; -0.45187      ; 0.00611174   
   5.01978095410E+04; -0.451789     ; 0.00596783   
   5.04321688120E+04; -0.451857     ; 0.00602923   
   5.06676222396E+04; -0.451763     ; 0.00655588   
   5.09041749322E+04; -0.451869     ; 0.00626024   
   5.11418320219E+04; -0.451676     ; 0.00603422   
   5.13805986649E+04; -0.451348     ; 0.00631905   
   5.16204800412E+04; -0.451791     ; 0.00625057   
   5.18614813554E+04; -0.451739     ; 0.00622433   
   5.21036078361E+04; -0.451907     ; 0.00636113   
   5.23468647363E+04; -0.451557     ; 0.00653199   
   5.25912573337E+04; -0.452072     ; 0.00625394   
   5.28367909305E+04; -0.451799     ; 0.00629662   
   5.30834708537E+04; -0.451806     ; 0.00644214   
   5.33313024551E+04; -0.451888     ; 0.00662277   
   5.35802911117E+04; -0.451694     ; 0.00662172   
   5.38304422254E+04; -0.45177      ; 0.00640739   
   5.40817612234E+04; -0.452006     ; 0.00632151   
   5.43342535582E+04; -0.451791     ; 0.00655256   
   5.45879247078E+04; -0.452224     ; 0.00663089   
   5.48427801757E+04; -0.452007     ; 0.00650065   
   5.50988254911E+04; -0.451844     ; 0.00636602   
   5.53560662092E+04; -0.45197      ; 0.00652305   
   5.56145079109E+04; -0.452004     ; 0.00660769   
   5.58741562033E+04; -0.45171      ; 0.00670705   
   5.61350167196E+04; -0.452005     ; 0.0065302    
   5.63970951193E+04; -0.451571     ; 0.00681475   
   5.66603970884E+04; -0.451677     ; 0.00707085   
   5.69249283393E+04; -0.452126     ; 0.00695437   
   5.71906946113E+04; -0.451898     ; 0.00687467   
   5.74577016703E+04; -0.451865     ; 0.00690818   
   5.77259553092E+04; -0.451907     ; 0.00668633   
   5.79954613480E+04; -0.451925     ; 0.00694767   
   5.82662256336E+04; -0.452083     ; 0.00685086   
   5.85382540405E+04; -0.451843     ; 0.00668613   
   5.88115524706E+04; -0.45186      ; 0.00666061   
   5.90861268531E+04; -0.451885     ; 0.00683051   
   5.93619831452E+04; -0.45214      ; 0.00693808   
   5.96391273318E+04; -0.451787     ; 0.00708912   
   5.99175654256E+04; -0.452003     ; 0.00700981   
   6.01973034675E+04; -0.451794     ; 0.00701828   
   6.04783475267E+04; -0.451628     ; 0.00726035   
   6.07607037005E+04; -0.451605     ; 0.00707158   
   6.10443781148E+04; -0.451903     ; 0.00700051   
   6.13293769242E+04; -0.451989     ; 0.00723672   
   6.16157063117E+04; -0.451654     ; 0.00720816   
   6.19033724897E+04; -0.452119     ; 0.00727005   
   6.21923816990E+04; -0.452175     ; 0.00721115   
   6.24827402100E+04; -0.452035     ; 0.00732249   
   6.27744543222E+04; -0.452186     ; 0.00750023   
   6.30675303644E+04; -0.451825     ; 0.00756961   
   6.33619746952E+04; -0.451878     ; 0.00719921   
   6.36577937027E+04; -0.451943     ; 0.00742522   
   6.39549938048E+04; -0.452125     ; 0.00742017   
   6.42535814495E+04; -0.452011     ; 0.00764323   
   6.45535631149E+04; -0.451998     ; 0.00747319   
   6.48549453092E+04; -0.451972     ; 0.00767237   
   6.51577345711E+04; -0.451927     ; 0.00738003   
   6.54619374698E+04; -0.451983     ; 0.00753763   
   6.57675606052E+04; -0.452166     ; 0.00767522   
   6.60746106079E+04; -0.452012     ; 0.00772964   
   6.63830941396E+04; -0.451932     ; 0.00786601   
   6.66930178930E+04; -0.451917     ; 0.00767976   
   6.70043885922E+04; -0.451913     ; 0.00779473   
