  freq              ;  reS11        ; imS11         
   2.68917468675E+04;  0.989148     ;-0.0544856    
   2.70172967719E+04;  0.989849     ;-0.0560266    
   2.71434328331E+04;  0.9889       ;-0.056816     
   2.72701577876E+04;  0.988887     ;-0.0583234    
   2.73974743848E+04;  0.988904     ;-0.0595182    
   2.75253853869E+04;  0.98834      ;-0.0607227    
   2.76538935691E+04;  0.988859     ;-0.0621258    
   2.77830017193E+04;  0.988703     ;-0.0633459    
   2.79127126387E+04;  0.988595     ;-0.0646334    
   2.80430291415E+04;  0.988561     ;-0.0658751    
   2.81739540548E+04;  0.988641     ;-0.0672454    
   2.83054902193E+04;  0.988616     ;-0.0685051    
   2.84376404886E+04;  0.988627     ;-0.0698528    
   2.85704077300E+04;  0.988442     ;-0.0708251    
   2.87037948237E+04;  0.988424     ;-0.0723734    
   2.88378046638E+04;  0.988262     ;-0.0734678    
   2.89724401576E+04;  0.98813      ;-0.0749223    
   2.91077042262E+04;  0.988246     ;-0.0761637    
   2.92435998042E+04;  0.98812      ;-0.0773996    
   2.93801298399E+04;  0.988047     ;-0.0787271    
   2.95172972955E+04;  0.987827     ;-0.0799685    
   2.96551051468E+04;  0.988078     ;-0.081257     
   2.97935563837E+04;  0.987662     ;-0.0825703    
   2.99326540101E+04;  0.987674     ;-0.0838163    
   3.00724010436E+04;  0.988253     ;-0.0854246    
   3.02128005161E+04;  0.987532     ;-0.0864467    
   3.03538554739E+04;  0.987131     ;-0.0877898    
   3.04955689770E+04;  0.987315     ;-0.0890626    
   3.06379441001E+04;  0.987093     ;-0.0903881    
   3.07809839321E+04;  0.988018     ;-0.0918059    
   3.09246915763E+04;  0.98766      ;-0.0931829    
   3.10690701505E+04;  0.987645     ;-0.0944248    
   3.12141227872E+04;  0.986647     ;-0.095644     
   3.13598526333E+04;  0.986557     ;-0.0968514    
   3.15062628506E+04;  0.986466     ;-0.0981549    
   3.16533566154E+04;  0.986295     ;-0.0995085    
   3.18011371191E+04;  0.986451     ;-0.100523     
   3.19496075679E+04;  0.986923     ;-0.102482     
   3.20987711829E+04;  0.986138     ;-0.103452     
   3.22486312004E+04;  0.986902     ;-0.104875     
   3.23991908715E+04;  0.985776     ;-0.105997     
   3.25504534629E+04;  0.986447     ;-0.107575     
   3.27024222562E+04;  0.986456     ;-0.10896      
   3.28551005485E+04;  0.986149     ;-0.110267     
   3.30084916523E+04;  0.986102     ;-0.111717     
   3.31625988954E+04;  0.984993     ;-0.112874     
   3.33174256213E+04;  0.985977     ;-0.114359     
   3.34729751891E+04;  0.984899     ;-0.115485     
   3.36292509735E+04;  0.985481     ;-0.117012     
   3.37862563651E+04;  0.984586     ;-0.118125     
   3.39439947700E+04;  0.984341     ;-0.119296     
   3.41024696107E+04;  0.98497      ;-0.120993     
   3.42616843252E+04;  0.984946     ;-0.122396     
