  freq              ;  reS11        ; imS11         
   2.39357503188E+04; -0.983752     ; 0.0023631    
   2.40474995175E+04; -0.983768     ; 0.00258038   
   2.41597704414E+04; -0.98375      ; 0.00217696   
   2.42725655263E+04; -0.983426     ; 0.00237588   
   2.43858872193E+04; -0.984488     ; 0.00301143   
   2.44997379790E+04; -0.985451     ; 0.00254402   
   2.46141202754E+04; -0.98343      ; 0.0027156    
   2.47290365902E+04; -0.984007     ; 0.00249724   
   2.48444894165E+04; -0.983822     ; 0.00299384   
   2.49604812592E+04; -0.984064     ; 0.00288748   
   2.50770146347E+04; -0.98406      ; 0.0029927    
   2.51940920714E+04; -0.984017     ; 0.00289367   
   2.53117161092E+04; -0.984634     ; 0.00271537   
   2.54298893002E+04; -0.98412      ; 0.00302462   
   2.55486142082E+04; -0.984033     ; 0.00323358   
   2.56678934089E+04; -0.983964     ; 0.00315664   
   2.57877294902E+04; -0.983972     ; 0.00347384   
   2.59081250521E+04; -0.984192     ; 0.00332827   
   2.60290827065E+04; -0.984072     ; 0.00346938   
   2.61506050777E+04; -0.984111     ; 0.00324843   
   2.62726948023E+04; -0.984089     ; 0.00351074   
   2.63953545290E+04; -0.984904     ; 0.00311202   
   2.65185869190E+04; -0.984188     ; 0.00377921   
   2.66423946460E+04; -0.983942     ; 0.00355536   
   2.67667803959E+04; -0.98428      ; 0.00362501   
   2.68917468675E+04; -0.983917     ; 0.00376215   
   2.70172967719E+04; -0.984208     ; 0.00378874   
   2.71434328331E+04; -0.984076     ; 0.00381586   
   2.72701577876E+04; -0.984273     ; 0.00389186   
   2.73974743848E+04; -0.984416     ; 0.00385222   
   2.75253853869E+04; -0.985262     ; 0.00336654   
   2.76538935691E+04; -0.984349     ; 0.00401244   
   2.77830017193E+04; -0.984975     ; 0.0037775    
   2.79127126387E+04; -0.985052     ; 0.00373512   
   2.80430291415E+04; -0.985079     ; 0.00381082   
   2.81739540548E+04; -0.984493     ; 0.00404581   
   2.83054902193E+04; -0.984439     ; 0.00403728   
   2.84376404886E+04; -0.984404     ; 0.00426205   
   2.85704077300E+04; -0.984375     ; 0.00422375   
   2.87037948237E+04; -0.984367     ; 0.00433088   
   2.88378046638E+04; -0.984344     ; 0.00448291   
   2.89724401576E+04; -0.98518      ; 0.00409333   
   2.91077042262E+04; -0.984328     ; 0.00445261   
   2.92435998042E+04; -0.985188     ; 0.00424325   
   2.93801298399E+04; -0.985142     ; 0.00420235   
   2.95172972955E+04; -0.98517      ; 0.00440404   
   2.96551051468E+04; -0.985258     ; 0.00438294   
   2.97935563837E+04; -0.985208     ; 0.00443514   
   2.99326540101E+04; -0.985289     ; 0.00448725   
   3.00724010436E+04; -0.98441      ; 0.00488844   
   3.02128005161E+04; -0.985307     ; 0.00451691   
   3.03538554739E+04; -0.984546     ; 0.00496578   
   3.04955689770E+04; -0.985226     ; 0.00463036   
   3.06379441001E+04; -0.984396     ; 0.00496826   
   3.07809839321E+04; -0.985426     ; 0.00475277   
   3.09246915763E+04; -0.985331     ; 0.0049931    
   3.10690701505E+04; -0.984547     ; 0.00501897   
   3.12141227872E+04; -0.98535      ; 0.00473785   
   3.13598526333E+04; -0.985394     ; 0.00498597   
   3.15062628506E+04; -0.985493     ; 0.00498835   
   3.16533566154E+04; -0.985347     ; 0.00502035   
   3.18011371191E+04; -0.985385     ; 0.00499824   
   3.19496075679E+04; -0.985334     ; 0.00525293   
   3.20987711829E+04; -0.985423     ; 0.00506865   
   3.22486312004E+04; -0.984578     ; 0.00550105   
   3.23991908715E+04; -0.985433     ; 0.00540434   
   3.25504534629E+04; -0.984514     ; 0.00578549   
   3.27024222562E+04; -0.984596     ; 0.00563337   
   3.28551005485E+04; -0.985433     ; 0.00547621   
   3.30084916523E+04; -0.98555      ; 0.00555141   
   3.31625988954E+04; -0.985392     ; 0.00571892   
   3.33174256213E+04; -0.984573     ; 0.00581001   
   3.34729751891E+04; -0.98546      ; 0.00580435   
   3.36292509735E+04; -0.985528     ; 0.00584979   
   3.37862563651E+04; -0.985567     ; 0.00577872   
   3.39439947700E+04; -0.985481     ; 0.00582426   
   3.41024696107E+04; -0.985363     ; 0.00581198   
   3.42616843252E+04; -0.985496     ; 0.00606871   
   3.44216423679E+04; -0.985459     ; 0.00601648   
   3.45823472091E+04; -0.984934     ; 0.00620693   
   3.47438023354E+04; -0.985398     ; 0.0060541    
   3.49060112497E+04; -0.985456     ; 0.00611565   
   3.50689774712E+04; -0.985357     ; 0.00624385   
   3.52327045355E+04; -0.984832     ; 0.00648173   
   3.53971959949E+04; -0.984758     ; 0.00647556   
   3.55624554180E+04; -0.984789     ; 0.00665255   
   3.57284863903E+04; -0.984803     ; 0.00662957   
   3.58952925139E+04; -0.985295     ; 0.00652813   
   3.60628774078E+04; -0.985602     ; 0.00645401   
   3.62312447078E+04; -0.985421     ; 0.00665545   
   3.64003980667E+04; -0.985817     ; 0.00657264   
   3.65703411545E+04; -0.985589     ; 0.00685258   
   3.67410776581E+04; -0.985665     ; 0.00675481   
   3.69126112819E+04; -0.985724     ; 0.00662612   
   3.70849457472E+04; -0.984924     ; 0.00685288   
   3.72580847931E+04; -0.985487     ; 0.00686354   
   3.74320321758E+04; -0.98559      ; 0.00697783   
   3.76067916693E+04; -0.985623     ; 0.00690769   
   3.77823670651E+04; -0.985534     ; 0.00711401   
   3.79587621724E+04; -0.985542     ; 0.00711961   
   3.81359808182E+04; -0.985637     ; 0.00700712   
   3.83140268474E+04; -0.985636     ; 0.00712288   
   3.84929041228E+04; -0.985538     ; 0.00727305   
   3.86726165251E+04; -0.985594     ; 0.00726586   
   3.88531679535E+04; -0.985867     ; 0.00744012   
   3.90345623251E+04; -0.985694     ; 0.00748704   
   3.92168035753E+04; -0.985503     ; 0.00756835   
   3.93998956580E+04; -0.98578      ; 0.00761914   
   3.95838425455E+04; -0.985568     ; 0.00767848   
   3.97686482285E+04; -0.98564      ; 0.00763811   
   3.99543167167E+04; -0.984502     ; 0.0081058    
   4.01408520381E+04; -0.986032     ; 0.00771396   
   4.03282582398E+04; -0.985655     ; 0.00777969   
   4.05165393876E+04; -0.98569      ; 0.00778336   
   4.07056995665E+04; -0.985649     ; 0.00782166   
   4.08957428804E+04; -0.985751     ; 0.00800842   
   4.10866734523E+04; -0.985702     ; 0.00804062   
   4.12784954247E+04; -0.985474     ; 0.00826218   
   4.14712129592E+04; -0.984947     ; 0.00809537   
   4.16648302370E+04; -0.984954     ; 0.00834084   
   4.18593514587E+04; -0.984904     ; 0.00843325   
   4.20547808446E+04; -0.984921     ; 0.00844535   
   4.22511226346E+04; -0.984896     ; 0.00862907   
   4.24483810885E+04; -0.984884     ; 0.00863088   
   4.26465604859E+04; -0.984969     ; 0.0086369    
   4.28456651264E+04; -0.984843     ; 0.00873473   
   4.30456993298E+04; -0.984981     ; 0.00886043   
   4.32466674358E+04; -0.984815     ; 0.0089324    
   4.34485738047E+04; -0.984866     ; 0.00884286   
   4.36514228170E+04; -0.984892     ; 0.00904495   
   4.38552188734E+04; -0.985053     ; 0.00899766   
   4.40599663956E+04; -0.984946     ; 0.00904406   
   4.42656698256E+04; -0.985088     ; 0.00916445   
   4.44723336264E+04; -0.985496     ; 0.00897775   
   4.46799622815E+04; -0.98566      ; 0.0091465    
   4.48885602957E+04; -0.985442     ; 0.00928638   
   4.50981321946E+04; -0.98518      ; 0.00922537   
